date,figure,fyear,measure,period,type,value
2010-06-30,common-outstanding,,point-in-time,,common,93631727
2009-12-31,common-outstanding,,point-in-time,,common,93183833
2018-12-31,common-outstanding-basic,2018.0,period,TTM,common,155866000
2018-12-31,common-outstanding-basic,2018.0,period,FY,common,155866000
2018-12-31,common-outstanding-basic,2018.0,period,Q4,common,153441000
2018-12-31,common-outstanding-basic,2018.0,period,H2,common,155076000
2018-09-30,common-outstanding-basic,2018.0,period,TTM-0.25,common,156611000
2018-09-30,common-outstanding-basic,2018.0,period,9M,common,156674000
2018-09-30,common-outstanding-basic,2018.0,period,Q3,common,156711000
2018-06-30,common-outstanding-basic,2018.0,period,TTM-0.5,common,156510000
2018-06-30,common-outstanding-basic,2018.0,period,H1,common,156656000
2018-06-30,common-outstanding-basic,2018.0,period,Q2,common,156703000
2018-03-31,common-outstanding-basic,2018.0,period,TTM-0.75,common,156410500
2018-03-31,common-outstanding-basic,2018.0,period,Q1,common,156609000
2017-12-31,common-outstanding-basic,2017.0,period,TTM-1,common,156323000
2017-12-31,common-outstanding-basic,2017.0,period,FY,common,156323000
2017-12-31,common-outstanding-basic,2017.0,period,Q4,common,156422000
2017-12-31,common-outstanding-basic,2017.0,period,H2,common,156364000
2017-09-30,common-outstanding-basic,2017.0,period,TTM-1.25,common,156157250
2017-09-30,common-outstanding-basic,2017.0,period,9M,common,156290000
2017-09-30,common-outstanding-basic,2017.0,period,Q3,common,156306000
2017-06-30,common-outstanding-basic,2017.0,period,TTM-1.5,common,156100500
2017-06-30,common-outstanding-basic,2017.0,period,H1,common,156282000
2017-06-30,common-outstanding-basic,2017.0,period,Q2,common,156305000
2017-03-31,common-outstanding-basic,2017.0,period,TTM-1.75,common,156118000
2017-03-31,common-outstanding-basic,2017.0,period,Q1,common,156259000
2016-12-31,common-outstanding-basic,2016.0,period,TTM-2,common,156001000
2016-12-31,common-outstanding-basic,2016.0,period,FY,common,156001000
2016-12-31,common-outstanding-basic,2016.0,period,Q4,common,155759000
2016-12-31,common-outstanding-basic,2016.0,period,H2,common,156126000
2016-09-30,common-outstanding-basic,2016.0,period,TTM-2.25,common,155889000
2016-09-30,common-outstanding-basic,2016.0,period,9M,common,155944000
2016-09-30,common-outstanding-basic,2016.0,period,Q3,common,156079000
2016-06-30,common-outstanding-basic,2016.0,period,TTM-2.5,common,155778750
2016-06-30,common-outstanding-basic,2016.0,period,H1,common,155876000
2016-06-30,common-outstanding-basic,2016.0,period,Q2,common,156375000
2016-03-31,common-outstanding-basic,2016.0,period,TTM-2.75,common,155669500
2016-03-31,common-outstanding-basic,2016.0,period,Q1,common,155791000
2015-12-31,common-outstanding-basic,2015.0,period,TTM-3,common,155177000
2015-12-31,common-outstanding-basic,2015.0,period,FY,common,155177000
2015-12-31,common-outstanding-basic,2015.0,period,Q4,common,155724000
2015-12-31,common-outstanding-basic,2015.0,period,H2,common,155682000
2015-09-30,common-outstanding-basic,2015.0,period,TTM-3.25,common,152684000
2015-09-30,common-outstanding-basic,2015.0,period,9M,common,154994000
2015-09-30,common-outstanding-basic,2015.0,period,Q3,common,155639000
2015-06-30,common-outstanding-basic,2015.0,period,TTM-3.5,common,150192500
2015-06-30,common-outstanding-basic,2015.0,period,H1,common,154672000
2015-06-30,common-outstanding-basic,2015.0,period,Q2,common,155524000
2015-03-31,common-outstanding-basic,2015.0,period,TTM-3.75,common,147726000
2015-03-31,common-outstanding-basic,2015.0,period,Q1,common,153821000
2014-12-31,common-outstanding-basic,2014.0,period,TTM-4,common,145639000
2014-12-31,common-outstanding-basic,2014.0,period,FY,common,145639000
2014-12-31,common-outstanding-basic,2014.0,period,Q4,common,145754000
2014-12-31,common-outstanding-basic,2014.0,period,H2,common,145713000
2014-09-30,common-outstanding-basic,2014.0,period,TTM-4.25,common,145535750
2014-09-30,common-outstanding-basic,2014.0,period,9M,common,145601000
2014-09-30,common-outstanding-basic,2014.0,period,Q3,common,145672000
2014-06-30,common-outstanding-basic,2014.0,period,TTM-4.5,common,145451000
2014-06-30,common-outstanding-basic,2014.0,period,H1,common,145565000
2014-06-30,common-outstanding-basic,2014.0,period,Q2,common,145657000
2014-03-31,common-outstanding-basic,2014.0,period,TTM-4.75,common,145367000
2014-03-31,common-outstanding-basic,2014.0,period,Q1,common,145473000
2013-12-31,common-outstanding-basic,2013.0,period,TTM-5,common,145291000
2013-12-31,common-outstanding-basic,2013.0,period,FY,common,145291000
2013-12-31,common-outstanding-basic,2013.0,period,Q4,common,145340000
2013-12-31,common-outstanding-basic,2013.0,period,H2,common,137365000
2013-09-30,common-outstanding-basic,2013.0,period,TTM-5.25,common,145214500
2013-09-30,common-outstanding-basic,2013.0,period,9M,common,145274000
2013-09-30,common-outstanding-basic,2013.0,period,Q3,common,145334000
2013-06-30,common-outstanding-basic,2013.0,period,TTM-5.5,common,149107250
2013-06-30,common-outstanding-basic,2013.0,period,H1,common,153217000
2013-06-30,common-outstanding-basic,2013.0,period,Q2,common,145321000
2013-03-31,common-outstanding-basic,2013.0,period,TTM-5.75,common,140639750
2013-03-31,common-outstanding-basic,2013.0,period,Q1,common,145169000
2012-12-31,common-outstanding-basic,2012.0,period,TTM-6,common,134479000
2012-12-31,common-outstanding-basic,2012.0,period,FY,common,134479000
2012-12-31,common-outstanding-basic,2012.0,period,Q4,common,145036000
2012-12-31,common-outstanding-basic,2012.0,period,H2,common,144998000
2012-09-30,common-outstanding-basic,2012.0,period,TTM-6.25,common,128328250
2012-09-30,common-outstanding-basic,2012.0,period,9M,common,130960000
2012-09-30,common-outstanding-basic,2012.0,period,Q3,common,144959000
2012-06-30,common-outstanding-basic,2012.0,period,TTM-6.5,common,122173000
2012-06-30,common-outstanding-basic,2012.0,period,H1,common,123960000
2012-06-30,common-outstanding-basic,2012.0,period,Q2,common,127395000
2012-03-31,common-outstanding-basic,2012.0,period,TTM-6.75,common,120113500
2012-03-31,common-outstanding-basic,2012.0,period,Q1,common,120526000
2011-12-31,common-outstanding-basic,2011.0,period,TTM-7,common,119312000
2011-12-31,common-outstanding-basic,2011.0,period,FY,common,119312000
2011-12-31,common-outstanding-basic,2011.0,period,Q4,common,120433000
2011-12-31,common-outstanding-basic,2011.0,period,H2,common,120386000
2011-09-30,common-outstanding-basic,2011.0,period,TTM-7.25,common,118375250
2011-09-30,common-outstanding-basic,2011.0,period,9M,common,118939000
2011-09-30,common-outstanding-basic,2011.0,period,Q3,common,120339000
2011-06-30,common-outstanding-basic,2011.0,period,TTM-7.5,common,117398500
2011-06-30,common-outstanding-basic,2011.0,period,H1,common,118238000
2011-06-30,common-outstanding-basic,2011.0,period,Q2,common,119156000
2011-03-31,common-outstanding-basic,2011.0,period,TTM-7.75,common,116690250
2011-03-31,common-outstanding-basic,2011.0,period,Q1,common,117320000
2010-12-31,common-outstanding-basic,2010.0,period,TTM-8,common,116369000
2010-12-31,common-outstanding-basic,2010.0,period,FY,common,116369000
2010-12-31,common-outstanding-basic,2010.0,period,Q4,common,116684000
2010-12-31,common-outstanding-basic,2010.0,period,H2,common,116559000
2010-09-30,common-outstanding-basic,2010.0,period,9M,common,116264000
2010-09-30,common-outstanding-basic,2010.0,period,Q3,common,116434000
2010-06-30,common-outstanding-basic,2010.0,period,H1,common,116179000
2010-06-30,common-outstanding-basic,2010.0,period,Q2,common,116323000
2010-03-31,common-outstanding-basic,2010.0,period,Q1,common,116035000
2009-12-31,common-outstanding-basic,2009.0,period,TTM-9,common,114301000
2009-12-31,common-outstanding-basic,2009.0,period,FY,common,114301000
2018-12-31,common-outstanding-diluted,2018.0,period,TTM,common,156053000
2018-12-31,common-outstanding-diluted,2018.0,period,FY,common,156053000
