date,figure,fyear,measure,period,type,value
2018-06-30,common-outstanding-basic,2018.0,period,H1,common,905566733
2018-06-30,common-outstanding-basic,2018.0,period,Q2,common,903215488
2018-03-31,common-outstanding-basic,2018.0,period,TTM-1,common,912354875
2018-03-31,common-outstanding-basic,2018.0,period,Q1,common,907951597
2017-12-31,common-outstanding-basic,2017.0,period,TTM-1.25,common,930561286
2017-12-31,common-outstanding-basic,2017.0,period,FY,common,930561286
2017-12-31,common-outstanding-basic,2017.0,period,Q4,common,907049773
2017-12-31,common-outstanding-basic,2017.0,period,H2,common,908012657
2017-09-30,common-outstanding-basic,2017.0,period,TTM-1.5,common,959325186
2017-09-30,common-outstanding-basic,2017.0,period,9M,common,938130832
2017-09-30,common-outstanding-basic,2017.0,period,Q3,common,908667044
2017-06-30,common-outstanding-basic,2017.0,period,TTM-1.75,common,1000105992
2017-06-30,common-outstanding-basic,2017.0,period,H1,common,953109915
2017-06-30,common-outstanding-basic,2017.0,period,Q2,common,925751084
2017-03-31,common-outstanding-basic,2017.0,period,TTM-2,common,1047142327
2017-03-31,common-outstanding-basic,2017.0,period,Q1,common,980777243
2016-12-31,common-outstanding-basic,2016.0,period,TTM-2.25,common,1091085131
2016-12-31,common-outstanding-basic,2016.0,period,FY,common,1091085131
2016-12-31,common-outstanding-basic,2016.0,period,Q4,common,1022908246
2016-12-31,common-outstanding-basic,2016.0,period,H2,common,1047102069
2016-09-30,common-outstanding-basic,2016.0,period,TTM-2.5,common,1141518058
2016-09-30,common-outstanding-basic,2016.0,period,9M,common,1113650878
2016-09-30,common-outstanding-basic,2016.0,period,Q3,common,1071295892
2016-06-30,common-outstanding-basic,2016.0,period,TTM-2.75,common,1193582183
2016-06-30,common-outstanding-basic,2016.0,period,H1,common,1135068193
2016-06-30,common-outstanding-basic,2016.0,period,Q2,common,1113587927
2016-03-31,common-outstanding-basic,2016.0,period,TTM-3,common,1247474542
2016-03-31,common-outstanding-basic,2016.0,period,Q1,common,1156548459
2015-12-31,common-outstanding-basic,2015.0,period,TTM-3.25,common,1299825350
2015-12-31,common-outstanding-basic,2015.0,period,FY,common,1299825350
2015-12-31,common-outstanding-basic,2015.0,period,Q4,common,1225119596
2015-12-31,common-outstanding-basic,2015.0,period,H2,common,1252197867
2015-09-30,common-outstanding-basic,2015.0,period,TTM-3.5,common,1341044206
2015-09-30,common-outstanding-basic,2015.0,period,9M,common,1324407969
2015-09-30,common-outstanding-basic,2015.0,period,Q3,common,1279072748
2015-06-30,common-outstanding-basic,2015.0,period,TTM-3.75,common,1376274590
2015-06-30,common-outstanding-basic,2015.0,period,H1,common,1347452833
2015-06-30,common-outstanding-basic,2015.0,period,Q2,common,1329157366
2015-03-31,common-outstanding-basic,2015.0,period,TTM-4,common,1404635373
2015-03-31,common-outstanding-basic,2015.0,period,Q1,common,1365951690
2014-12-31,common-outstanding-basic,2014.0,period,TTM-4.25,common,1427959799
2014-12-31,common-outstanding-basic,2014.0,period,FY,common,1427959799
2014-12-31,common-outstanding-basic,2014.0,period,Q4,common,1390952918
2014-12-31,common-outstanding-basic,2014.0,period,H2,common,1405142969
2014-09-30,common-outstanding-basic,2014.0,period,TTM-4.5,common,1447274035
2014-09-30,common-outstanding-basic,2014.0,period,9M,common,1440148774
2014-09-30,common-outstanding-basic,2014.0,period,Q3,common,1419239774
2014-06-30,common-outstanding-basic,2014.0,period,TTM-4.75,common,1461314050
2014-06-30,common-outstanding-basic,2014.0,period,H1,common,1450776629
2014-06-30,common-outstanding-basic,2014.0,period,Q2,common,1442397111
2014-03-31,common-outstanding-basic,2014.0,period,TTM-5,common,1469866264
2014-03-31,common-outstanding-basic,2014.0,period,Q1,common,1459249393
2013-12-31,common-outstanding-basic,2013.0,period,TTM-5.25,common,1474171690
2013-12-31,common-outstanding-basic,2013.0,period,FY,common,1474171690
2013-12-31,common-outstanding-basic,2013.0,period,Q4,common,1468649817
2013-12-31,common-outstanding-basic,2013.0,period,H2,common,1471851661
2013-09-30,common-outstanding-basic,2013.0,period,TTM-5.5,common,1475418601
2013-09-30,common-outstanding-basic,2013.0,period,9M,common,1476007034
2013-09-30,common-outstanding-basic,2013.0,period,Q3,common,1475053126
2013-06-30,common-outstanding-basic,2013.0,period,TTM-5.75,common,1517277388
2013-06-30,common-outstanding-basic,2013.0,period,H1,common,1476491719
2013-06-30,common-outstanding-basic,2013.0,period,Q2,common,1476512720
2013-03-31,common-outstanding-basic,2013.0,period,TTM-6,common,1587321570
2013-03-31,common-outstanding-basic,2013.0,period,Q1,common,1476471097
2012-12-31,common-outstanding-basic,2012.0,period,TTM-6.25,common,1687197038
2012-12-31,common-outstanding-basic,2012.0,period,FY,common,1687197038
2012-12-31,common-outstanding-basic,2012.0,period,Q4,common,1473653301
