date,figure,fyear,measure,period,type,value
2018-03-31,common-outstanding-basic,2018.0,period,Q1,common,661000000
2017-12-31,common-outstanding-basic,2017.0,period,TTM-1.25,common,660000000
2017-12-31,common-outstanding-basic,2017.0,period,FY,common,660000000
2017-12-31,common-outstanding-basic,2017.0,period,Q4,common,661000000
2017-12-31,common-outstanding-basic,2017.0,period,H2,common,660000000
2017-09-30,common-outstanding-basic,2017.0,period,TTM-1.5,common,660250000
2017-09-30,common-outstanding-basic,2017.0,period,9M,common,660000000
2017-09-30,common-outstanding-basic,2017.0,period,Q3,common,660000000
2017-06-30,common-outstanding-basic,2017.0,period,TTM-1.75,common,660000000
2017-06-30,common-outstanding-basic,2017.0,period,H1,common,660000000
2017-06-30,common-outstanding-basic,2017.0,period,Q2,common,660000000
2017-03-31,common-outstanding-basic,2017.0,period,TTM-2,common,659500000
2017-03-31,common-outstanding-basic,2017.0,period,Q1,common,659000000
2016-12-31,common-outstanding-basic,2016.0,period,TTM-2.25,common,660000000
2016-12-31,common-outstanding-basic,2016.0,period,FY,common,660000000
2016-12-31,common-outstanding-basic,2016.0,period,Q4,common,661000000
2016-12-31,common-outstanding-basic,2016.0,period,H2,common,660000000
2016-09-30,common-outstanding-basic,2016.0,period,TTM-2.5,common,663000000
2016-09-30,common-outstanding-basic,2016.0,period,9M,common,660000000
2016-09-30,common-outstanding-basic,2016.0,period,Q3,common,659000000
2016-06-30,common-outstanding-basic,2016.0,period,TTM-2.75,common,667750000
2016-06-30,common-outstanding-basic,2016.0,period,H1,common,660000000
2016-06-30,common-outstanding-basic,2016.0,period,Q2,common,659000000
2016-03-31,common-outstanding-basic,2016.0,period,TTM-3,common,676250000
2016-03-31,common-outstanding-basic,2016.0,period,Q1,common,661000000
2015-12-31,common-outstanding-basic,2015.0,period,TTM-3.25,common,687000000
2015-12-31,common-outstanding-basic,2015.0,period,FY,common,687000000
2015-12-31,common-outstanding-basic,2015.0,period,Q4,common,672000000
2015-12-31,common-outstanding-basic,2015.0,period,H2,common,676000000
2015-09-30,common-outstanding-basic,2015.0,period,TTM-3.5,common,696500000
2015-09-30,common-outstanding-basic,2015.0,period,9M,common,692000000
2015-09-30,common-outstanding-basic,2015.0,period,Q3,common,679000000
2015-06-30,common-outstanding-basic,2015.0,period,TTM-3.75,common,706750000
2015-06-30,common-outstanding-basic,2015.0,period,H1,common,698000000
2015-06-30,common-outstanding-basic,2015.0,period,Q2,common,693000000
