date,figure,fyear,measure,period,type,value
2015-09-30,common-outstanding-basic,2015.0,period,TTM-3.25,common,489941594
2015-09-30,common-outstanding-basic,2015.0,period,9M,common,490155315
2015-09-30,common-outstanding-basic,2015.0,period,Q3,common,490648929
2015-06-30,common-outstanding-basic,2015.0,period,TTM-3.5,common,489505539
2015-06-30,common-outstanding-basic,2015.0,period,H1,common,489904417
2015-06-30,common-outstanding-basic,2015.0,period,Q2,common,490207482
2015-03-31,common-outstanding-basic,2015.0,period,TTM-3.75,common,489025721
2015-03-31,common-outstanding-basic,2015.0,period,Q1,common,489597986
2014-12-31,common-outstanding-basic,2014.0,period,TTM-4,common,488592997
2014-12-31,common-outstanding-basic,2014.0,period,FY,common,488592997
2014-12-31,common-outstanding-basic,2014.0,period,Q4,common,489300431
2014-12-31,common-outstanding-basic,2014.0,period,H2,common,489105489
2014-09-30,common-outstanding-basic,2014.0,period,TTM-4.25,common,488127958
2014-09-30,common-outstanding-basic,2014.0,period,9M,common,488361017
2014-09-30,common-outstanding-basic,2014.0,period,Q3,common,488912892
2014-06-30,common-outstanding-basic,2014.0,period,TTM-4.5,common,487630634
2014-06-30,common-outstanding-basic,2014.0,period,H1,common,488080505
2014-06-30,common-outstanding-basic,2014.0,period,Q2,common,488291576
2014-03-31,common-outstanding-basic,2014.0,period,TTM-4.75,common,487130410
2014-03-31,common-outstanding-basic,2014.0,period,Q1,common,487867089
2013-12-31,common-outstanding-basic,2013.0,period,TTM-5,common,486619555
2013-12-31,common-outstanding-basic,2013.0,period,FY,common,486619555
2013-12-31,common-outstanding-basic,2013.0,period,Q4,common,487428779
2013-12-31,common-outstanding-basic,2013.0,period,H2,common,487179467
2013-09-30,common-outstanding-basic,2013.0,period,TTM-5.25,common,486120958
2013-09-30,common-outstanding-basic,2013.0,period,9M,common,486353876
2013-09-30,common-outstanding-basic,2013.0,period,Q3,common,486932747
2013-06-30,common-outstanding-basic,2013.0,period,TTM-5.5,common,485630258
2013-06-30,common-outstanding-basic,2013.0,period,H1,common,486059643
2013-06-30,common-outstanding-basic,2013.0,period,Q2,common,486293026
2013-03-31,common-outstanding-basic,2013.0,period,TTM-5.75,common,485181361
2013-03-31,common-outstanding-basic,2013.0,period,Q1,common,485823668
2012-12-31,common-outstanding-basic,2012.0,period,TTM-6,common,484682469
2012-12-31,common-outstanding-basic,2012.0,period,FY,common,484682469
2012-12-31,common-outstanding-basic,2012.0,period,Q4,common,485422203
2012-12-31,common-outstanding-basic,2012.0,period,H2,common,485200873
2012-09-30,common-outstanding-basic,2012.0,period,TTM-6.25,common,484104814
2012-09-30,common-outstanding-basic,2012.0,period,9M,common,484437875
2012-09-30,common-outstanding-basic,2012.0,period,Q3,common,484979543
2012-06-30,common-outstanding-basic,2012.0,period,TTM-6.5,common,483483124
2012-06-30,common-outstanding-basic,2012.0,period,H1,common,484164065
2012-06-30,common-outstanding-basic,2012.0,period,Q2,common,484500029
2012-03-31,common-outstanding-basic,2012.0,period,TTM-6.75,common,482840240
2012-03-31,common-outstanding-basic,2012.0,period,Q1,common,483828101
2011-12-31,common-outstanding-basic,2011.0,period,TTM-7,common,482169282
2011-12-31,common-outstanding-basic,2011.0,period,FY,common,482169282
2011-12-31,common-outstanding-basic,2011.0,period,Q4,common,483105630
2011-12-31,common-outstanding-basic,2011.0,period,H2,common,482800015
2011-09-30,common-outstanding-basic,2011.0,period,TTM-7.25,common,481505290
2011-09-30,common-outstanding-basic,2011.0,period,9M,common,481862128
2011-09-30,common-outstanding-basic,2011.0,period,Q3,common,482498734
2011-06-30,common-outstanding-basic,2011.0,period,TTM-7.5,common,480772503
2011-06-30,common-outstanding-basic,2011.0,period,H1,common,481538549
2011-06-30,common-outstanding-basic,2011.0,period,Q2,common,481928494
2011-03-31,common-outstanding-basic,2011.0,period,TTM-7.75,common,480051990
2011-03-31,common-outstanding-basic,2011.0,period,Q1,common,481144270
