date,figure,fyear,measure,period,type,value
2018-06-30,common-outstanding-basic,2018.0,period,Q2,common,327800000
2018-03-31,common-outstanding-basic,2018.0,period,TTM-0.5,common,329150000
2018-03-31,common-outstanding-basic,2018.0,period,Q1,common,327600000
2017-12-31,common-outstanding-basic,2017.0,period,TTM-0.75,common,333200000
2017-12-31,common-outstanding-basic,2017.0,period,FY,common,333200000
2017-12-31,common-outstanding-basic,2017.0,period,Q4,common,326800000
2017-12-31,common-outstanding-basic,2017.0,period,H2,common,328300000
2017-09-30,common-outstanding-basic,2017.0,period,TTM-1,common,339450000
2017-09-30,common-outstanding-basic,2017.0,period,9M,common,335300000
2017-09-30,common-outstanding-basic,2017.0,period,Q3,common,329700000
2017-06-30,common-outstanding-basic,2017.0,period,TTM-1.25,common,344875000
2017-06-30,common-outstanding-basic,2017.0,period,H1,common,338100000
2017-06-30,common-outstanding-basic,2017.0,period,Q2,common,332500000
2017-03-31,common-outstanding-basic,2017.0,period,TTM-1.5,common,349575000
2017-03-31,common-outstanding-basic,2017.0,period,Q1,common,343800000
2016-12-31,common-outstanding-basic,2016.0,period,TTM-1.75,common,351300000
2016-12-31,common-outstanding-basic,2016.0,period,FY,common,351300000
2016-12-31,common-outstanding-basic,2016.0,period,Q4,common,351900000
2016-12-31,common-outstanding-basic,2016.0,period,H2,common,351600000
2016-09-30,common-outstanding-basic,2016.0,period,TTM-2,common,350700000
2016-09-30,common-outstanding-basic,2016.0,period,9M,common,351100000
2016-09-30,common-outstanding-basic,2016.0,period,Q3,common,351400000
2016-06-30,common-outstanding-basic,2016.0,period,TTM-2.25,common,350175000
2016-06-30,common-outstanding-basic,2016.0,period,H1,common,351000000
2016-06-30,common-outstanding-basic,2016.0,period,Q2,common,351200000
2016-03-31,common-outstanding-basic,2016.0,period,TTM-2.5,common,349600000
2016-03-31,common-outstanding-basic,2016.0,period,Q1,common,350700000
2015-12-31,common-outstanding-basic,2015.0,period,TTM-2.75,common,349300000
2015-12-31,common-outstanding-basic,2015.0,period,FY,common,349300000
2015-12-31,common-outstanding-basic,2015.0,period,Q4,common,349500000
2015-12-31,common-outstanding-basic,2015.0,period,H2,common,349400000
2015-09-30,common-outstanding-basic,2015.0,period,TTM-3,common,349500000
2015-09-30,common-outstanding-basic,2015.0,period,9M,common,349200000
2015-09-30,common-outstanding-basic,2015.0,period,Q3,common,349200000
2015-06-30,common-outstanding-basic,2015.0,period,TTM-3.25,common,350500000
2015-06-30,common-outstanding-basic,2015.0,period,H1,common,349200000
2015-06-30,common-outstanding-basic,2015.0,period,Q2,common,349000000
2015-03-31,common-outstanding-basic,2015.0,period,TTM-3.5,common,352475000
2015-03-31,common-outstanding-basic,2015.0,period,Q1,common,349500000
2014-12-31,common-outstanding-basic,2014.0,period,TTM-3.75,common,355500000
2014-12-31,common-outstanding-basic,2014.0,period,FY,common,355500000
2014-12-31,common-outstanding-basic,2014.0,period,Q4,common,350400000
2014-12-31,common-outstanding-basic,2014.0,period,H2,common,351800000
2014-09-30,common-outstanding-basic,2014.0,period,TTM-4,common,359575000
2014-09-30,common-outstanding-basic,2014.0,period,9M,common,357200000
2014-09-30,common-outstanding-basic,2014.0,period,Q3,common,353200000
2014-06-30,common-outstanding-basic,2014.0,period,TTM-4.25,common,364050000
2014-06-30,common-outstanding-basic,2014.0,period,H1,common,359200000
2014-06-30,common-outstanding-basic,2014.0,period,Q2,common,356800000
2014-03-31,common-outstanding-basic,2014.0,period,TTM-4.5,common,363900000
2014-03-31,common-outstanding-basic,2014.0,period,Q1,common,361600000
2013-12-31,common-outstanding-basic,2013.0,period,TTM-4.75,common,355400000
2013-12-31,common-outstanding-basic,2013.0,period,FY,common,355400000
2013-12-31,common-outstanding-basic,2013.0,period,Q4,common,366700000
2013-12-31,common-outstanding-basic,2013.0,period,H2,common,368700000
2013-09-30,common-outstanding-basic,2013.0,period,TTM-5,common,347250000
2013-09-30,common-outstanding-basic,2013.0,period,9M,common,351800000
2013-09-30,common-outstanding-basic,2013.0,period,Q3,common,371100000
2013-06-30,common-outstanding-basic,2013.0,period,TTM-5.25,common,338150000
2013-06-30,common-outstanding-basic,2013.0,period,H1,common,342100000
2013-06-30,common-outstanding-basic,2013.0,period,Q2,common,356200000
2013-03-31,common-outstanding-basic,2013.0,period,TTM-5.5,common,334425000
2013-03-31,common-outstanding-basic,2013.0,period,Q1,common,327600000
2012-12-31,common-outstanding-basic,2012.0,period,TTM-5.75,common,340100000
2012-12-31,common-outstanding-basic,2012.0,period,FY,common,340100000
2012-12-31,common-outstanding-basic,2012.0,period,Q4,common,333600000
2012-12-31,common-outstanding-basic,2012.0,period,H2,common,334200000
2012-09-30,common-outstanding-basic,2012.0,period,TTM-6,common,346175000
2012-09-30,common-outstanding-basic,2012.0,period,9M,common,342200000
2012-09-30,common-outstanding-basic,2012.0,period,Q3,common,334800000
2012-06-30,common-outstanding-basic,2012.0,period,TTM-6.25,common,354825000
2012-06-30,common-outstanding-basic,2012.0,period,H1,common,346000000
2012-06-30,common-outstanding-basic,2012.0,period,Q2,common,341700000
2012-03-31,common-outstanding-basic,2012.0,period,TTM-6.5,common,364200000
2012-03-31,common-outstanding-basic,2012.0,period,Q1,common,350300000
2011-12-31,common-outstanding-basic,2011.0,period,TTM-6.75,common,372500000
2011-12-31,common-outstanding-basic,2011.0,period,FY,common,372500000
2011-12-31,common-outstanding-basic,2011.0,period,Q4,common,358100000
2011-12-31,common-outstanding-basic,2011.0,period,H2,common,363700000
2011-09-30,common-outstanding-basic,2011.0,period,TTM-7,common,381825000
2011-09-30,common-outstanding-basic,2011.0,period,9M,common,377200000
2011-09-30,common-outstanding-basic,2011.0,period,Q3,common,369200000
2011-06-30,common-outstanding-basic,2011.0,period,TTM-7.25,common,392750000
2011-06-30,common-outstanding-basic,2011.0,period,H1,common,381300000
2011-06-30,common-outstanding-basic,2011.0,period,Q2,common,379200000
2011-03-31,common-outstanding-basic,2011.0,period,TTM-7.5,common,403725000
2011-03-31,common-outstanding-basic,2011.0,period,Q1,common,383500000
2010-12-31,common-outstanding-basic,2010.0,period,TTM-7.75,common,415700000
2010-12-31,common-outstanding-basic,2010.0,period,FY,common,415700000
2010-12-31,common-outstanding-basic,2010.0,period,Q4,common,395700000
2010-12-31,common-outstanding-basic,2010.0,period,H2,common,404200000
2010-09-30,common-outstanding-basic,2010.0,period,TTM-8,common,424975000
2010-09-30,common-outstanding-basic,2010.0,period,9M,common,422300000
2010-09-30,common-outstanding-basic,2010.0,period,Q3,common,412700000
2010-06-30,common-outstanding-basic,2010.0,period,TTM-8.25,common,430850000
2010-06-30,common-outstanding-basic,2010.0,period,H1,common,427200000
2010-06-30,common-outstanding-basic,2010.0,period,Q2,common,423000000
2010-03-31,common-outstanding-basic,2010.0,period,TTM-8.5,common,435800000
2010-03-31,common-outstanding-basic,2010.0,period,Q1,common,431400000
2009-12-31,common-outstanding-basic,2009.0,period,TTM-8.75,common,441100000
2009-12-31,common-outstanding-basic,2009.0,period,FY,common,441100000
2009-12-31,common-outstanding-basic,2009.0,period,Q4,common,433000000
2009-12-31,common-outstanding-basic,2009.0,period,H2,common,434500000
2009-09-30,common-outstanding-basic,2009.0,period,9M,common,443800000
2009-09-30,common-outstanding-basic,2009.0,period,Q3,common,436000000
2009-06-30,common-outstanding-basic,2009.0,period,H1,common,447700000
2009-06-30,common-outstanding-basic,2009.0,period,Q2,common,442800000
2009-03-31,common-outstanding-basic,2009.0,period,Q1,common,452600000
2008-12-31,common-outstanding-basic,2008.0,period,TTM-9.75,common,475500000
2008-12-31,common-outstanding-basic,2008.0,period,FY,common,475500000
2018-09-30,common-outstanding-diluted,2018.0,period,TTM,common,330250000
2018-09-30,common-outstanding-diluted,2018.0,period,9M,common,329900000
2018-09-30,common-outstanding-diluted,2018.0,period,Q3,common,330200000
2018-06-30,common-outstanding-diluted,2018.0,period,TTM-0.25,common,330675000
2018-06-30,common-outstanding-diluted,2018.0,period,H1,common,329700000
2018-06-30,common-outstanding-diluted,2018.0,period,Q2,common,329800000
2018-03-31,common-outstanding-diluted,2018.0,period,TTM-0.5,common,331850000
2018-03-31,common-outstanding-diluted,2018.0,period,Q1,common,329600000
2017-12-31,common-outstanding-diluted,2017.0,period,TTM-0.75,common,335400000
2017-12-31,common-outstanding-diluted,2017.0,period,FY,common,335400000
2017-12-31,common-outstanding-diluted,2017.0,period,Q4,common,331300000
2017-12-31,common-outstanding-diluted,2017.0,period,H2,common,330500000
2017-09-30,common-outstanding-diluted,2017.0,period,TTM-1,common,342050000
2017-09-30,common-outstanding-diluted,2017.0,period,9M,common,337500000
2017-09-30,common-outstanding-diluted,2017.0,period,Q3,common,332000000
2017-06-30,common-outstanding-diluted,2017.0,period,TTM-1.25,common,347650000
2017-06-30,common-outstanding-diluted,2017.0,period,H1,common,340300000
2017-06-30,common-outstanding-diluted,2017.0,period,Q2,common,334500000
2017-03-31,common-outstanding-diluted,2017.0,period,TTM-1.5,common,351975000
2017-03-31,common-outstanding-diluted,2017.0,period,Q1,common,343800000
2016-12-31,common-outstanding-diluted,2016.0,period,TTM-1.75,common,354300000
2016-12-31,common-outstanding-diluted,2016.0,period,FY,common,354300000
2016-12-31,common-outstanding-diluted,2016.0,period,Q4,common,355700000
2016-12-31,common-outstanding-diluted,2016.0,period,H2,common,354600000
2016-09-30,common-outstanding-diluted,2016.0,period,TTM-2,common,353825000
2016-09-30,common-outstanding-diluted,2016.0,period,9M,common,354100000
2016-09-30,common-outstanding-diluted,2016.0,period,Q3,common,354300000
2016-06-30,common-outstanding-diluted,2016.0,period,TTM-2.25,common,353375000
2016-06-30,common-outstanding-diluted,2016.0,period,H1,common,354000000
2016-06-30,common-outstanding-diluted,2016.0,period,Q2,common,354100000
2016-03-31,common-outstanding-diluted,2016.0,period,TTM-2.5,common,352700000
2016-03-31,common-outstanding-diluted,2016.0,period,Q1,common,353100000
2015-12-31,common-outstanding-diluted,2015.0,period,TTM-2.75,common,352600000
2015-12-31,common-outstanding-diluted,2015.0,period,FY,common,352600000
2015-12-31,common-outstanding-diluted,2015.0,period,Q4,common,353000000
2015-12-31,common-outstanding-diluted,2015.0,period,H2,common,352700000
2015-09-30,common-outstanding-diluted,2015.0,period,TTM-3,common,352950000
2015-09-30,common-outstanding-diluted,2015.0,period,9M,common,352500000
2015-09-30,common-outstanding-diluted,2015.0,period,Q3,common,352500000
2015-06-30,common-outstanding-diluted,2015.0,period,TTM-3.25,common,354025000
2015-06-30,common-outstanding-diluted,2015.0,period,H1,common,352500000
2015-06-30,common-outstanding-diluted,2015.0,period,Q2,common,352200000
2015-03-31,common-outstanding-diluted,2015.0,period,TTM-3.5,common,356025000
2015-03-31,common-outstanding-diluted,2015.0,period,Q1,common,352700000
2014-12-31,common-outstanding-diluted,2014.0,period,TTM-3.75,common,359100000
2014-12-31,common-outstanding-diluted,2014.0,period,FY,common,359100000
2014-12-31,common-outstanding-diluted,2014.0,period,Q4,common,354300000
2014-12-31,common-outstanding-diluted,2014.0,period,H2,common,355600000
2014-09-30,common-outstanding-diluted,2014.0,period,TTM-4,common,363225000
2014-09-30,common-outstanding-diluted,2014.0,period,9M,common,360700000
2014-09-30,common-outstanding-diluted,2014.0,period,Q3,common,356800000
2014-06-30,common-outstanding-diluted,2014.0,period,TTM-4.25,common,367800000
2014-06-30,common-outstanding-diluted,2014.0,period,H1,common,362600000
2014-06-30,common-outstanding-diluted,2014.0,period,Q2,common,360300000
2014-03-31,common-outstanding-diluted,2014.0,period,TTM-4.5,common,367775000
2014-03-31,common-outstanding-diluted,2014.0,period,Q1,common,365000000
2013-12-31,common-outstanding-diluted,2013.0,period,TTM-4.75,common,359200000
2013-12-31,common-outstanding-diluted,2013.0,period,FY,common,359200000
2013-12-31,common-outstanding-diluted,2013.0,period,Q4,common,370800000
2013-12-31,common-outstanding-diluted,2013.0,period,H2,common,372800000
