date,figure,fyear,measure,period,type,value
2018-03-31,common-outstanding-basic,2018.0,period,Q1,common,563000000
2017-12-31,common-outstanding-basic,2017.0,period,TTM-1.25,common,569000000
2017-12-31,common-outstanding-basic,2017.0,period,FY,common,569000000
2017-12-31,common-outstanding-basic,2017.0,period,Q4,common,563000000
2017-12-31,common-outstanding-basic,2017.0,period,H2,common,564000000
2017-09-30,common-outstanding-basic,2017.0,period,TTM-1.5,common,573250000
2017-09-30,common-outstanding-basic,2017.0,period,9M,common,571000000
2017-09-30,common-outstanding-basic,2017.0,period,Q3,common,566000000
2017-06-30,common-outstanding-basic,2017.0,period,TTM-1.75,common,578500000
2017-06-30,common-outstanding-basic,2017.0,period,H1,common,574000000
2017-06-30,common-outstanding-basic,2017.0,period,Q2,common,571000000
2017-03-31,common-outstanding-basic,2017.0,period,TTM-2,common,583250000
2017-03-31,common-outstanding-basic,2017.0,period,Q1,common,576000000
2016-12-31,common-outstanding-basic,2016.0,period,TTM-2.25,common,588000000
2016-12-31,common-outstanding-basic,2016.0,period,FY,common,588000000
2016-12-31,common-outstanding-basic,2016.0,period,Q4,common,580000000
2016-12-31,common-outstanding-basic,2016.0,period,H2,common,583000000
2016-09-30,common-outstanding-basic,2016.0,period,TTM-2.5,common,593250000
2016-09-30,common-outstanding-basic,2016.0,period,9M,common,591000000
2016-09-30,common-outstanding-basic,2016.0,period,Q3,common,586000000
2016-06-30,common-outstanding-basic,2016.0,period,TTM-2.75,common,599500000
2016-06-30,common-outstanding-basic,2016.0,period,H1,common,593000000
2016-06-30,common-outstanding-basic,2016.0,period,Q2,common,591000000
2016-03-31,common-outstanding-basic,2016.0,period,TTM-3,common,607750000
2016-03-31,common-outstanding-basic,2016.0,period,Q1,common,595000000
2015-12-31,common-outstanding-basic,2015.0,period,TTM-3.25,common,618000000
2015-12-31,common-outstanding-basic,2015.0,period,FY,common,618000000
2015-12-31,common-outstanding-basic,2015.0,period,Q4,common,600000000
2015-12-31,common-outstanding-basic,2015.0,period,H2,common,606000000
2015-09-30,common-outstanding-basic,2015.0,period,TTM-3.5,common,629500000
2015-09-30,common-outstanding-basic,2015.0,period,9M,common,624000000
2015-09-30,common-outstanding-basic,2015.0,period,Q3,common,612000000
2015-06-30,common-outstanding-basic,2015.0,period,TTM-3.75,common,639000000
2015-06-30,common-outstanding-basic,2015.0,period,H1,common,630000000
2015-06-30,common-outstanding-basic,2015.0,period,Q2,common,624000000
2015-03-31,common-outstanding-basic,2015.0,period,TTM-4,common,647000000
2015-03-31,common-outstanding-basic,2015.0,period,Q1,common,636000000
2014-12-31,common-outstanding-basic,2014.0,period,TTM-4.25,common,653000000
2014-12-31,common-outstanding-basic,2014.0,period,FY,common,653000000
2014-12-31,common-outstanding-basic,2014.0,period,Q4,common,646000000
2014-12-31,common-outstanding-basic,2014.0,period,H2,common,648000000
2014-09-30,common-outstanding-basic,2014.0,period,TTM-4.5,common,656500000
2014-09-30,common-outstanding-basic,2014.0,period,9M,common,655000000
2014-09-30,common-outstanding-basic,2014.0,period,Q3,common,650000000
2014-06-30,common-outstanding-basic,2014.0,period,TTM-4.75,common,659500000
2014-06-30,common-outstanding-basic,2014.0,period,H1,common,658000000
2014-06-30,common-outstanding-basic,2014.0,period,Q2,common,656000000
2014-03-31,common-outstanding-basic,2014.0,period,TTM-5,common,660750000
2014-03-31,common-outstanding-basic,2014.0,period,Q1,common,660000000
2013-12-31,common-outstanding-basic,2013.0,period,TTM-5.25,common,661000000
2013-12-31,common-outstanding-basic,2013.0,period,FY,common,661000000
2013-12-31,common-outstanding-basic,2013.0,period,Q4,common,661000000
2013-12-31,common-outstanding-basic,2013.0,period,H2,common,661000000
2013-09-30,common-outstanding-basic,2013.0,period,TTM-5.5,common,660750000
